direction,model_family,lambda_value,lambda_token,metric,metric_value,numerical_status,reference_origin,raw_reference_value,natural_delta_vs_raw,oriented_delta_vs_raw,zscore_reference_value,natural_delta_vs_zscore,oriented_delta_vs_zscore,canonical_reference_value,natural_delta_vs_canonical,oriented_delta_vs_canonical,contrast,bootstrap_point_estimate,bootstrap_lower,bootstrap_upper,valid_replicates,invalid_replicates,support_token
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,roc_auc,0.6094959029614814,pass,persisted_step10_metric,0.4507383379572875,0.15875756500419386,0.15875756500419386,0.573885605522937,0.03561029743854438,0.03561029743854438,0.6087499838699271,0.0007459190915543035,0.0007459190915543035,candidate_vs_zscore,0.0356102974385443,0.023885777264088838,0.04762983541904503,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,roc_auc,0.6094959029614814,pass,persisted_step10_metric,0.4507383379572875,0.15875756500419386,0.15875756500419386,0.573885605522937,0.03561029743854438,0.03561029743854438,0.6087499838699271,0.0007459190915543035,0.0007459190915543035,candidate_vs_canonical,0.0007459190915543,0.00010188503985366085,0.0013598232072373235,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,pr_auc,0.09571498202615683,pass,persisted_step10_metric,0.0641658658878618,0.03154911613829503,0.03154911613829503,0.0852407424254424,0.010474239600714433,0.010474239600714433,0.0956030273675055,0.00011195465865132537,0.00011195465865132537,candidate_vs_raw,0.031549116138295,0.020935386107871067,0.04293296725761448,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,pr_auc,0.09571498202615683,pass,persisted_step10_metric,0.0641658658878618,0.03154911613829503,0.03154911613829503,0.0852407424254424,0.010474239600714433,0.010474239600714433,0.0956030273675055,0.00011195465865132537,0.00011195465865132537,candidate_vs_zscore,0.0104742396007144,0.006321340479544694,0.015326873915236773,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,pr_auc,0.09571498202615683,pass,persisted_step10_metric,0.0641658658878618,0.03154911613829503,0.03154911613829503,0.0852407424254424,0.010474239600714433,0.010474239600714433,0.0956030273675055,0.00011195465865132537,0.00011195465865132537,candidate_vs_canonical,0.0001119546586513,-9.123333499768023e-05,0.00035711871213221715,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,brier_score,0.1446355544819257,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668903069286226,-0.013668903069286226,0.1445953002618234,4.0254220102287075e-05,-4.0254220102287075e-05,0.14481377953246488,-0.00017822505053918802,0.00017822505053918802,candidate_vs_raw,-0.0136689030692862,-0.01861733429418004,-0.008826550970327394,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,brier_score,0.1446355544819257,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668903069286226,-0.013668903069286226,0.1445953002618234,4.0254220102287075e-05,-4.0254220102287075e-05,0.14481377953246488,-0.00017822505053918802,0.00017822505053918802,candidate_vs_zscore,-4.025422010228708e-05,-0.0020871910166390937,0.002163604093738486,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-08,lambda_1e_m8,brier_score,0.1446355544819257,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668903069286226,-0.013668903069286226,0.1445953002618234,4.0254220102287075e-05,-4.0254220102287075e-05,0.14481377953246488,-0.00017822505053918802,0.00017822505053918802,candidate_vs_canonical,0.0001782250505391,8.041486894063907e-05,0.0002745765072502945,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,roc_auc,0.6094960320020646,pass,persisted_step10_metric,0.4507383379572875,0.15875769404477708,0.15875769404477708,0.573885605522937,0.0356104264791276,0.0356104264791276,0.6087499838699271,0.0007460481321375223,0.0007460481321375223,candidate_vs_raw,0.158757694044777,0.12478981286823443,0.1928712448664444,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,roc_auc,0.6094960320020646,pass,persisted_step10_metric,0.4507383379572875,0.15875769404477708,0.15875769404477708,0.573885605522937,0.0356104264791276,0.0356104264791276,0.6087499838699271,0.0007460481321375223,0.0007460481321375223,candidate_vs_zscore,0.0356104264791276,0.023885777264088838,0.047629838624497066,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,roc_auc,0.6094960320020646,pass,persisted_step10_metric,0.4507383379572875,0.15875769404477708,0.15875769404477708,0.573885605522937,0.0356104264791276,0.0356104264791276,0.6087499838699271,0.0007460481321375223,0.0007460481321375223,candidate_vs_canonical,0.0007460481321375,0.00010188503985366085,0.0013598232072373235,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,pr_auc,0.09571501723326323,pass,persisted_step10_metric,0.0641658658878618,0.03154915134540143,0.03154915134540143,0.0852407424254424,0.01047427480782083,0.01047427480782083,0.0956030273675055,0.0001119898657577223,0.0001119898657577223,candidate_vs_raw,0.0315491513454014,0.020935453711915412,0.04293296818539777,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,pr_auc,0.09571501723326323,pass,persisted_step10_metric,0.0641658658878618,0.03154915134540143,0.03154915134540143,0.0852407424254424,0.01047427480782083,0.01047427480782083,0.0956030273675055,0.0001119898657577223,0.0001119898657577223,candidate_vs_zscore,0.0104742748078208,0.006321373394467507,0.015326875236144332,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,pr_auc,0.09571501723326323,pass,persisted_step10_metric,0.0641658658878618,0.03154915134540143,0.03154915134540143,0.0852407424254424,0.01047427480782083,0.01047427480782083,0.0956030273675055,0.0001119898657577223,0.0001119898657577223,candidate_vs_canonical,0.0001119898657577,-9.118286385441063e-05,0.00035715019959630225,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,brier_score,0.1446355016570184,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668850244378944,-0.013668850244378944,0.1445953002618234,4.020139519500532e-05,-4.020139519500532e-05,0.14481377953246488,-0.00017827787544646978,0.00017827787544646978,candidate_vs_raw,-0.0136688502443789,-0.018617228477699185,-0.00882654702197576,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,brier_score,0.1446355016570184,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668850244378944,-0.013668850244378944,0.1445953002618234,4.020139519500532e-05,-4.020139519500532e-05,0.14481377953246488,-0.00017827787544646978,0.00017827787544646978,candidate_vs_zscore,-4.020139519500532e-05,-0.0020871896954075494,0.002163760200264988,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-07,lambda_1e_m7,brier_score,0.1446355016570184,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013668850244378944,-0.013668850244378944,0.1445953002618234,4.020139519500532e-05,-4.020139519500532e-05,0.14481377953246488,-0.00017827787544646978,0.00017827787544646978,candidate_vs_canonical,0.0001782778754464,8.046642073838845e-05,0.0002746319924495137,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,roc_auc,0.6101542034969998,pass,persisted_step10_metric,0.4507383379572875,0.15941586553971226,0.15941586553971226,0.573885605522937,0.03626859797406279,0.03626859797406279,0.6087499838699271,0.0014042196270727114,0.0014042196270727114,candidate_vs_raw,0.1594158655397122,0.1255703957439408,0.19353982184552615,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,roc_auc,0.6101542034969998,pass,persisted_step10_metric,0.4507383379572875,0.15941586553971226,0.15941586553971226,0.573885605522937,0.03626859797406279,0.03626859797406279,0.6087499838699271,0.0014042196270727114,0.0014042196270727114,candidate_vs_zscore,0.0362685979740627,0.024605942534122627,0.04820338837463608,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,roc_auc,0.6101542034969998,pass,persisted_step10_metric,0.4507383379572875,0.15941586553971226,0.15941586553971226,0.573885605522937,0.03626859797406279,0.03626859797406279,0.6087499838699271,0.0014042196270727114,0.0014042196270727114,candidate_vs_canonical,0.0014042196270727,0.0007541834340370563,0.0020095128274604107,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,pr_auc,0.09590104660164206,pass,persisted_step10_metric,0.0641658658878618,0.03173518071378026,0.03173518071378026,0.0852407424254424,0.010660304176199661,0.010660304176199661,0.0956030273675055,0.00029801923413655396,0.00029801923413655396,candidate_vs_raw,0.0317351807137802,0.021121356275745146,0.04321487318949109,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,pr_auc,0.09590104660164206,pass,persisted_step10_metric,0.0641658658878618,0.03173518071378026,0.03173518071378026,0.0852407424254424,0.010660304176199661,0.010660304176199661,0.0956030273675055,0.00029801923413655396,0.00029801923413655396,candidate_vs_zscore,0.0106603041761996,0.006481442518862638,0.015546555388129787,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,pr_auc,0.09590104660164206,pass,persisted_step10_metric,0.0641658658878618,0.03173518071378026,0.03173518071378026,0.0852407424254424,0.010660304176199661,0.010660304176199661,0.0956030273675055,0.00029801923413655396,0.00029801923413655396,candidate_vs_canonical,0.0002980192341365,0.00010737934604406161,0.0005322645149364635,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,brier_score,0.14447932748220366,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013512676069564189,-0.013512676069564189,0.1445953002618234,-0.00011597277961974961,0.00011597277961974961,0.14481377953246488,-0.0003344520502612247,0.0003344520502612247,candidate_vs_raw,-0.0135126760695641,-0.01846784375999912,-0.008646461321782883,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,brier_score,0.14447932748220366,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013512676069564189,-0.013512676069564189,0.1445953002618234,-0.00011597277961974961,0.00011597277961974961,0.14481377953246488,-0.0003344520502612247,0.0003344520502612247,candidate_vs_zscore,0.0001159727796197,-0.0019197287611222886,0.0023250763683740085,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-06,lambda_1e_m6,brier_score,0.14447932748220366,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013512676069564189,-0.013512676069564189,0.1445953002618234,-0.00011597277961974961,0.00011597277961974961,0.14481377953246488,-0.0003344520502612247,0.0003344520502612247,candidate_vs_canonical,0.0003344520502612,0.00024061118939244856,0.00042662002843203077,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,roc_auc,0.6087499838699271,pass,persisted_step10_metric,0.4507383379572875,0.15801164591263955,0.15801164591263955,0.573885605522937,0.03486437834699008,0.03486437834699008,0.6087499838699271,0.0,0.0,candidate_vs_raw,0.1580116459126395,0.12385395612788688,0.1923820512190342,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,roc_auc,0.6087499838699271,pass,persisted_step10_metric,0.4507383379572875,0.15801164591263955,0.15801164591263955,0.573885605522937,0.03486437834699008,0.03486437834699008,0.6087499838699271,0.0,0.0,candidate_vs_zscore,0.03486437834699,0.023378042542302448,0.046673188116191915,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,roc_auc,0.6087499838699271,pass,persisted_step10_metric,0.4507383379572875,0.15801164591263955,0.15801164591263955,0.573885605522937,0.03486437834699008,0.03486437834699008,0.6087499838699271,0.0,0.0,candidate_vs_canonical,0.0,0.0,0.0,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,pr_auc,0.09560302736750559,pass,persisted_step10_metric,0.0641658658878618,0.03143716147964379,0.03143716147964379,0.0852407424254424,0.01036228494206319,0.01036228494206319,0.0956030273675055,8.326672684688674e-17,8.326672684688674e-17,candidate_vs_raw,0.0314371614796437,0.02083553093690531,0.04285053809296138,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,pr_auc,0.09560302736750559,pass,persisted_step10_metric,0.0641658658878618,0.03143716147964379,0.03143716147964379,0.0852407424254424,0.01036228494206319,0.01036228494206319,0.0956030273675055,8.326672684688674e-17,8.326672684688674e-17,candidate_vs_zscore,0.0103622849420631,0.006103129877249784,0.015262797532408433,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,pr_auc,0.09560302736750559,pass,persisted_step10_metric,0.0641658658878618,0.03143716147964379,0.03143716147964379,0.0852407424254424,0.01036228494206319,0.01036228494206319,0.0956030273675055,8.326672684688674e-17,8.326672684688674e-17,candidate_vs_canonical,8.326672684688674e-17,0.0,0.0,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,brier_score,0.14481377953246488,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013847128119825414,-0.013847128119825414,0.1445953002618234,0.0002184792706414751,-0.0002184792706414751,0.14481377953246488,0.0,0.0,candidate_vs_raw,-0.0138471281198254,-0.01869823733459802,-0.009013335533371584,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,brier_score,0.14481377953246488,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013847128119825414,-0.013847128119825414,0.1445953002618234,0.0002184792706414751,-0.0002184792706414751,0.14481377953246488,0.0,0.0,candidate_vs_zscore,-0.0002184792706414,-0.002227822912098267,0.0019614452125936085,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,1e-05,lambda_1e_m5,brier_score,0.14481377953246488,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.013847128119825414,-0.013847128119825414,0.1445953002618234,0.0002184792706414751,-0.0002184792706414751,0.14481377953246488,0.0,0.0,candidate_vs_canonical,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,roc_auc,0.6088075682302083,pass,persisted_step10_metric,0.4507383379572875,0.1580692302729208,0.1580692302729208,0.573885605522937,0.034921962707271326,0.034921962707271326,0.6087499838699271,5.758436028124869e-05,5.758436028124869e-05,candidate_vs_raw,0.1580692302729208,0.12389524792894605,0.19254493182856122,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,roc_auc,0.6088075682302083,pass,persisted_step10_metric,0.4507383379572875,0.1580692302729208,0.1580692302729208,0.573885605522937,0.034921962707271326,0.034921962707271326,0.6087499838699271,5.758436028124869e-05,5.758436028124869e-05,candidate_vs_zscore,0.0349219627072713,0.02344027679390633,0.04674190239178468,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,roc_auc,0.6088075682302083,pass,persisted_step10_metric,0.4507383379572875,0.1580692302729208,0.1580692302729208,0.573885605522937,0.034921962707271326,0.034921962707271326,0.6087499838699271,5.758436028124869e-05,5.758436028124869e-05,candidate_vs_canonical,5.758436028124869e-05,-0.0010636314598953007,0.0012529204715134884,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,pr_auc,0.09547824661904619,pass,persisted_step10_metric,0.0641658658878618,0.03131238073118439,0.03131238073118439,0.0852407424254424,0.010237504193603794,0.010237504193603794,0.0956030273675055,-0.0001247807484593133,-0.0001247807484593133,candidate_vs_raw,0.0313123807311843,0.02047597966977897,0.04276764361357078,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,pr_auc,0.09547824661904619,pass,persisted_step10_metric,0.0641658658878618,0.03131238073118439,0.03131238073118439,0.0852407424254424,0.010237504193603794,0.010237504193603794,0.0956030273675055,-0.0001247807484593133,-0.0001247807484593133,candidate_vs_zscore,0.0102375041936037,0.006043282728713796,0.01491459851156081,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,pr_auc,0.09547824661904619,pass,persisted_step10_metric,0.0641658658878618,0.03131238073118439,0.03131238073118439,0.0852407424254424,0.010237504193603794,0.010237504193603794,0.0956030273675055,-0.0001247807484593133,-0.0001247807484593133,candidate_vs_canonical,-0.0001247807484593,-0.0005435822744268477,0.0002869664247308404,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,brier_score,0.14551060347656983,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.01454395206393036,-0.01454395206393036,0.1445953002618234,0.0009153032147464213,-0.0009153032147464213,0.14481377953246488,0.0006968239441049462,-0.0006968239441049462,candidate_vs_raw,-0.0145439520639303,-0.01950189595426809,-0.009721582264955233,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,brier_score,0.14551060347656983,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.01454395206393036,-0.01454395206393036,0.1445953002618234,0.0009153032147464213,-0.0009153032147464213,0.14481377953246488,0.0006968239441049462,-0.0006968239441049462,candidate_vs_zscore,-0.0009153032147464,-0.0029081934244915924,0.001279709250430195,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.0001,lambda_1e_m4,brier_score,0.14551060347656983,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.01454395206393036,-0.01454395206393036,0.1445953002618234,0.0009153032147464213,-0.0009153032147464213,0.14481377953246488,0.0006968239441049462,-0.0006968239441049462,candidate_vs_canonical,-0.0006968239441049,-0.0008994220758153267,-0.00048536805980904933,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,roc_auc,0.6074968062455642,pass,persisted_step10_metric,0.4507383379572875,0.15675846828827672,0.15675846828827672,0.573885605522937,0.033611200722627244,0.033611200722627244,0.6087499838699271,-0.0012531776243628334,-0.0012531776243628334,candidate_vs_raw,0.1567584682882767,0.12295668018680694,0.19085548599183003,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,roc_auc,0.6074968062455642,pass,persisted_step10_metric,0.4507383379572875,0.15675846828827672,0.15675846828827672,0.573885605522937,0.033611200722627244,0.033611200722627244,0.6087499838699271,-0.0012531776243628334,-0.0012531776243628334,candidate_vs_zscore,0.0336112007226272,0.0221545712498381,0.045628298682219154,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,roc_auc,0.6074968062455642,pass,persisted_step10_metric,0.4507383379572875,0.15675846828827672,0.15675846828827672,0.573885605522937,0.033611200722627244,0.033611200722627244,0.6087499838699271,-0.0012531776243628334,-0.0012531776243628334,candidate_vs_canonical,-0.0012531776243628,-0.003164077790917047,0.000681295141048085,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,pr_auc,0.09591815165152494,pass,persisted_step10_metric,0.0641658658878618,0.03175228576366314,0.03175228576366314,0.0852407424254424,0.01067740922608254,0.01067740922608254,0.0956030273675055,0.00031512428401943293,0.00031512428401943293,candidate_vs_raw,0.0317522857636631,0.020824903318976098,0.04343733483665963,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,pr_auc,0.09591815165152494,pass,persisted_step10_metric,0.0641658658878618,0.03175228576366314,0.03175228576366314,0.0852407424254424,0.01067740922608254,0.01067740922608254,0.0956030273675055,0.00031512428401943293,0.00031512428401943293,candidate_vs_zscore,0.0106774092260825,0.006403226897138086,0.015618379886058123,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,pr_auc,0.09591815165152494,pass,persisted_step10_metric,0.0641658658878618,0.03175228576366314,0.03175228576366314,0.0852407424254424,0.01067740922608254,0.01067740922608254,0.0956030273675055,0.00031512428401943293,0.00031512428401943293,candidate_vs_canonical,0.0003151242840194,-0.0004067296343475732,0.0010761624058850646,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,brier_score,0.14388144238372658,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.012914790971087109,-0.012914790971087109,0.1445953002618234,-0.0007138578780968297,0.0007138578780968297,0.14481377953246488,-0.0009323371487383048,0.0009323371487383048,candidate_vs_raw,-0.0129147909710871,-0.017817530791415077,-0.008089899292692892,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,brier_score,0.14388144238372658,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.012914790971087109,-0.012914790971087109,0.1445953002618234,-0.0007138578780968297,0.0007138578780968297,0.14481377953246488,-0.0009323371487383048,0.0009323371487383048,candidate_vs_zscore,0.0007138578780968,-0.0012769537686794675,0.0029000706283176425,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.001,lambda_1e_m3,brier_score,0.14388144238372658,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.012914790971087109,-0.012914790971087109,0.1445953002618234,-0.0007138578780968297,0.0007138578780968297,0.14481377953246488,-0.0009323371487383048,0.0009323371487383048,candidate_vs_canonical,0.0009323371487383,0.0006321011615264902,0.0012469134486600489,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,roc_auc,0.6032084973224079,pass,persisted_step10_metric,0.4507383379572875,0.15247015936512037,0.15247015936512037,0.573885605522937,0.029322891799470896,0.029322891799470896,0.6087499838699271,-0.005541486547519181,-0.005541486547519181,candidate_vs_raw,0.1524701593651203,0.11844383381304502,0.1864173653389191,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,roc_auc,0.6032084973224079,pass,persisted_step10_metric,0.4507383379572875,0.15247015936512037,0.15247015936512037,0.573885605522937,0.029322891799470896,0.029322891799470896,0.6087499838699271,-0.005541486547519181,-0.005541486547519181,candidate_vs_zscore,0.0293228917994708,0.018622343529378207,0.0408351328374699,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,roc_auc,0.6032084973224079,pass,persisted_step10_metric,0.4507383379572875,0.15247015936512037,0.15247015936512037,0.573885605522937,0.029322891799470896,0.029322891799470896,0.6087499838699271,-0.005541486547519181,-0.005541486547519181,candidate_vs_canonical,-0.0055414865475191,-0.00793159671516008,-0.003028455579035361,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,pr_auc,0.09406896869469833,pass,persisted_step10_metric,0.0641658658878618,0.02990310280683653,0.02990310280683653,0.0852407424254424,0.008828226269255932,0.008828226269255932,0.0956030273675055,-0.001534058672807176,-0.001534058672807176,candidate_vs_raw,0.0299031028068365,0.019309514531026625,0.04101695801992561,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,pr_auc,0.09406896869469833,pass,persisted_step10_metric,0.0641658658878618,0.02990310280683653,0.02990310280683653,0.0852407424254424,0.008828226269255932,0.008828226269255932,0.0956030273675055,-0.001534058672807176,-0.001534058672807176,candidate_vs_zscore,0.0088282262692559,0.004853194132523038,0.013445427559178331,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,pr_auc,0.09406896869469833,pass,persisted_step10_metric,0.0641658658878618,0.02990310280683653,0.02990310280683653,0.0852407424254424,0.008828226269255932,0.008828226269255932,0.0956030273675055,-0.001534058672807176,-0.001534058672807176,candidate_vs_canonical,-0.0015340586728071,-0.0025471980762209506,-0.0006387971982635231,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,brier_score,0.14556047086922683,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.014593819456587359,-0.014593819456587359,0.1445953002618234,0.0009651706074034205,-0.0009651706074034205,0.14481377953246488,0.0007466913367619454,-0.0007466913367619454,candidate_vs_raw,-0.0145938194565873,-0.019532995266672567,-0.009850791455958489,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,brier_score,0.14556047086922683,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.014593819456587359,-0.014593819456587359,0.1445953002618234,0.0009651706074034205,-0.0009651706074034205,0.14481377953246488,0.0007466913367619454,-0.0007466913367619454,candidate_vs_zscore,-0.0009651706074034,-0.002953182141948546,0.0011577912077881548,1000,0,interval_includes_zero
mugla_2021_to_bejis_2022,baseline,0.01,lambda_1e_m2,brier_score,0.14556047086922683,pass,recomputed_from_persisted_probabilities,0.13096665141263947,0.014593819456587359,-0.014593819456587359,0.1445953002618234,0.0009651706074034205,-0.0009651706074034205,0.14481377953246488,0.0007466913367619454,-0.0007466913367619454,candidate_vs_canonical,-0.0007466913367619,-0.0011351996258802427,-0.0003576138930058787,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.1,lambda_1e_m1,roc_auc,0.5962815988128267,pass,persisted_step10_metric,0.4507383379572875,0.1455432608555392,0.1455432608555392,0.573885605522937,0.022395993289889726,0.022395993289889726,0.6087499838699271,-0.01246838505710035,-0.01246838505710035,candidate_vs_raw,0.1455432608555392,0.11110402203457827,0.1786070210182699,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.1,lambda_1e_m1,roc_auc,0.5962815988128267,pass,persisted_step10_metric,0.4507383379572875,0.1455432608555392,0.1455432608555392,0.573885605522937,0.022395993289889726,0.022395993289889726,0.6087499838699271,-0.01246838505710035,-0.01246838505710035,candidate_vs_zscore,0.0223959932898897,0.01222059573176772,0.03314491433854675,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.1,lambda_1e_m1,roc_auc,0.5962815988128267,pass,persisted_step10_metric,0.4507383379572875,0.1455432608555392,0.1455432608555392,0.573885605522937,0.022395993289889726,0.022395993289889726,0.6087499838699271,-0.01246838505710035,-0.01246838505710035,candidate_vs_canonical,-0.0124683850571003,-0.016645673873060797,-0.008456631614134647,1000,0,bootstrap_supported_negative
mugla_2021_to_bejis_2022,baseline,0.1,lambda_1e_m1,pr_auc,0.0909767735629945,pass,persisted_step10_metric,0.0641658658878618,0.026810907675132695,0.026810907675132695,0.0852407424254424,0.005736031137552097,0.005736031137552097,0.0956030273675055,-0.00462625380451101,-0.00462625380451101,candidate_vs_raw,0.0268109076751326,0.016839843100959102,0.03721620194907021,1000,0,bootstrap_supported_positive
mugla_2021_to_bejis_2022,baseline,0.1,lambda_1e_m1,pr_auc,0.0909767735629945,pass,persisted_step10_metric,0.0641658658878618,0.026810907675132695,0.026810907675132695,0.0852407424254424,0.005736031137552097,0.005736031137552097,0.0956030273675055,-0.00462625380451101,-0.00462625380451101,candidate_vs_zscore,0.005736031137552,0.0020175292972011505,0.009738506810541395,1000,0,bootstrap_supported_positive
