source_experiment_id,target_experiment_id,direction,model_family,adaptation_method,metric,within_target_auc,raw_auc,adapted_auc,raw_gap,adaptation_effect,remaining_gap,recovered_fraction,recovered_fraction_ci_low,recovered_fraction_ci_high,remaining_fraction,remaining_fraction_ci_low,remaining_fraction_ci_high,adaptation_effect_ci_low,adaptation_effect_ci_high,adapted_auc_ci_low,adapted_auc_ci_high,chance_level,relative_improvement_supported,adapted_above_chance,recovery_status,fraction_interpretability_status,identity_residual,n_replicates,n_replicates_ratio_degenerate,n_replicates_ratio_valid,source_pair_dir,raw_value,adapted_value,recovery,interval_lower,interval_upper,chance_reference,recovery_support_status,relative_recovery,relative_recovery_interval_lower,relative_recovery_interval_upper,negative_recovery_flag
evia_2021_extended,manavgat_2021,evia_2021_extended_to_manavgat_2021,thermal,coral_after_regionwise_zscore,roc_auc,0.8696419777927898,0.6857777670301659,0.5273082809947622,0.18386421076262394,-0.15846948603540367,0.3423336967980276,-0.8618832636221637,-1.1786986198338154,-0.5964997641049946,1.8618832636221636,1.5964997641049945,2.178698619833815,-0.19210862040782695,-0.12265121968872642,0.49987761684651044,0.552824569666375,0.5,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__evia_2021_extended,0.6857777670301659,0.5273082809947622,-0.15846948603540367,-0.19210862040782695,-0.12265121968872642,0.5,negative_recovery,-0.8618832636221637,-1.1786986198338154,-0.5964997641049946,True
evia_2021_extended,manavgat_2021,evia_2021_extended_to_manavgat_2021,thermal,regionwise_zscore,pr_auc,0.2156263996380977,0.0937917104825443,0.0361148483525623,0.12183468915555341,-0.057676862129982,0.17951155128553542,-0.4734026288386767,-0.6858160525483248,-0.3367723879076607,1.4734026288386768,1.3367723879076605,1.685816052548325,-0.07830837506941993,-0.042593566150623034,0.031142451776118754,0.041582873106973214,0.03822339232606894,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.0937917104825443,0.0361148483525623,-0.057676862129982,-0.07830837506941993,-0.042593566150623034,0.03822339232606894,negative_recovery,-0.4734026288386767,-0.6858160525483248,-0.3367723879076607,True
evia_2021_extended,manavgat_2021,evia_2021_extended_to_manavgat_2021,thermal,coral_after_regionwise_zscore,pr_auc,0.2156263996380977,0.0937917104825443,0.0371490175437376,0.12183468915555341,-0.056642692938806694,0.1784773820943601,-0.4649143304866784,-0.6775057350023582,-0.3312925613649851,1.4649143304866783,1.331292561364985,1.6775057350023581,-0.07671194905150351,-0.04221845608483624,0.0320495648671702,0.04285959972103297,0.03822339232606894,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__evia_2021_extended,0.0937917104825443,0.0371490175437376,-0.056642692938806694,-0.07671194905150351,-0.04221845608483624,0.03822339232606894,negative_recovery,-0.4649143304866784,-0.6775057350023582,-0.3312925613649851,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,baseline,regionwise_zscore,roc_auc,0.7433200295403336,0.5125008330596732,0.4902003067925041,0.2308191964806604,-0.022300526267169107,0.2531197227478295,-0.09661469499586268,-0.19632453835198216,-0.008192431407475474,1.0966146949958626,1.0081924314074755,1.196324538351982,-0.04196874693384728,-0.0020094026592693205,0.47171621760745563,0.5062106062434975,0.5,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,mugla_2021__evia_2021_extended,0.5125008330596732,0.4902003067925041,-0.022300526267169107,-0.04196874693384728,-0.0020094026592693205,0.5,negative_recovery,-0.09661469499586268,-0.19632453835198216,-0.008192431407475474,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,baseline,coral_after_regionwise_zscore,roc_auc,0.7433200295403336,0.5125008330596732,0.4976908926540477,0.2308191964806604,-0.014809940405625499,0.2456291368862859,-0.06416251607940407,-0.15834704245701015,0.01765797544977476,1.0641625160794042,0.9823420245502252,1.1583470424570101,-0.034258496120623885,0.004350566081774235,0.4800665317584893,0.5138536914379345,0.5,False,False,negative_recovery,interpretable,0.0,1000,0,1000,mugla_2021__evia_2021_extended,0.5125008330596732,0.4976908926540477,-0.014809940405625499,-0.034258496120623885,0.004350566081774235,0.5,negative_recovery,-0.06416251607940407,-0.15834704245701015,0.01765797544977476,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,baseline,regionwise_zscore,pr_auc,0.2249450861168977,0.0816148991849096,0.0673573201525682,0.1433301869319881,-0.0142575790323414,0.1575877659643295,-0.0994736652308058,-0.1602374671946631,-0.050838504559961646,1.0994736652308057,1.0508385045599615,1.1602374671946631,-0.020965872218999797,-0.007491955107038832,0.061469181151865,0.07338675540524184,0.06975796788880902,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,mugla_2021__evia_2021_extended,0.0816148991849096,0.0673573201525682,-0.0142575790323414,-0.020965872218999797,-0.007491955107038832,0.06975796788880902,negative_recovery,-0.0994736652308058,-0.1602374671946631,-0.050838504559961646,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,baseline,coral_after_regionwise_zscore,pr_auc,0.2249450861168977,0.0816148991849096,0.069409639286389,0.1433301869319881,-0.012205259898520601,0.15553544683050868,-0.08515484532446849,-0.14406683130310902,-0.03953053822806728,1.0851548453244684,1.0395305382280673,1.144066831303109,-0.018871811352660455,-0.00583785448489991,0.06353241781331655,0.07542794087399385,0.06975796788880902,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,mugla_2021__evia_2021_extended,0.0816148991849096,0.069409639286389,-0.012205259898520601,-0.018871811352660455,-0.00583785448489991,0.06975796788880902,negative_recovery,-0.08515484532446849,-0.14406683130310902,-0.03953053822806728,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,thermal,regionwise_zscore,roc_auc,0.8589830389802724,0.576836486299561,0.5013427713990719,0.2821465526807114,-0.07549371490048906,0.3576402675812005,-0.2675691557568695,-0.3276326472073112,-0.20692297619059155,1.2675691557568696,1.2069229761905915,1.3276326472073112,-0.08970748566597284,-0.05990413353132378,0.48529203907811,0.5178266905607353,0.5,False,False,negative_recovery,interpretable,0.0,1000,0,1000,mugla_2021__evia_2021_extended,0.576836486299561,0.5013427713990719,-0.07549371490048906,-0.08970748566597284,-0.05990413353132378,0.5,negative_recovery,-0.2675691557568695,-0.3276326472073112,-0.20692297619059155,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,thermal,coral_after_regionwise_zscore,roc_auc,0.8589830389802724,0.576836486299561,0.5302390241229922,0.2821465526807114,-0.046597462176568794,0.3287440148572802,-0.1651533989476043,-0.22221817307081668,-0.1094988676637642,1.1651533989476044,1.1094988676637643,1.2222181730708166,-0.060975556402040255,-0.032443796447372726,0.514515120199803,0.5463484994608052,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,mugla_2021__evia_2021_extended,0.576836486299561,0.5302390241229922,-0.046597462176568794,-0.060975556402040255,-0.032443796447372726,0.5,negative_recovery,-0.1651533989476043,-0.22221817307081668,-0.1094988676637642,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,thermal,regionwise_zscore,pr_auc,0.4467473901441791,0.0856193943900276,0.0664215647014893,0.3611279957541515,-0.019197829688538295,0.3803258254426898,-0.053160735014318256,-0.06834605606983427,-0.03842103438642374,1.0531607350143182,1.038421034386424,1.0683460560698341,-0.02418030502211951,-0.013888062610146572,0.061116173022769116,0.07212028308524354,0.06975796788880902,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,mugla_2021__evia_2021_extended,0.0856193943900276,0.0664215647014893,-0.019197829688538295,-0.02418030502211951,-0.013888062610146572,0.06975796788880902,negative_recovery,-0.053160735014318256,-0.06834605606983427,-0.03842103438642374,True
evia_2021_extended,mugla_2021,evia_2021_extended_to_mugla_2021,thermal,coral_after_regionwise_zscore,pr_auc,0.4467473901441791,0.0856193943900276,0.0717027194431094,0.3611279957541515,-0.0139166749469182,0.37504467070106967,-0.03853668259049178,-0.05437171198260413,-0.02437810545121068,1.0385366825904918,1.0243781054512104,1.054371711982604,-0.01904160240219119,-0.008748756517730393,0.06594484613956664,0.07770733807594371,0.06975796788880902,False,False,negative_recovery,interpretable,0.0,1000,0,1000,mugla_2021__evia_2021_extended,0.0856193943900276,0.0717027194431094,-0.0139166749469182,-0.01904160240219119,-0.008748756517730393,0.06975796788880902,negative_recovery,-0.03853668259049178,-0.05437171198260413,-0.02437810545121068,True
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,baseline,regionwise_zscore,roc_auc,0.8616776566230079,0.3321873346667527,0.4081059423188592,0.5294903219562552,0.0759186076521065,0.45357171430414867,0.1433805388011958,0.11388350685310392,0.17218899482043043,0.856619461198804,0.8278110051795695,0.8861164931468961,0.06045684071303735,0.09147152156723329,0.38374089691761054,0.43323062806659585,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__bejis_2022,0.3321873346667527,0.4081059423188592,0.0759186076521065,0.06045684071303735,0.09147152156723329,0.5,supported_relative_recovery_but_chance_not_excluded,0.1433805388011958,0.11388350685310392,0.17218899482043043,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,baseline,coral_after_regionwise_zscore,roc_auc,0.8616776566230079,0.3321873346667527,0.4198956384282857,0.5294903219562552,0.08770830376153299,0.4417820181947222,0.16564666080672796,0.1364801411240792,0.19161588333930124,0.8343533391932719,0.8083841166606988,0.8635198588759209,0.07139544858856467,0.10254688923279902,0.3965886645487772,0.4426968213825941,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__bejis_2022,0.3321873346667527,0.4198956384282857,0.08770830376153299,0.07139544858856467,0.10254688923279902,0.5,supported_relative_recovery_but_chance_not_excluded,0.16564666080672796,0.1364801411240792,0.19161588333930124,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,baseline,regionwise_zscore,pr_auc,0.3027735748414686,0.0492849230291798,0.0570647227405756,0.2534886518122888,0.0077797997113958,0.245708852100893,0.03069091912310469,0.02171529873046345,0.04382988448904825,0.9693090808768953,0.9561701155109517,0.9782847012695366,0.0056527375860306725,0.010930080372075593,0.05061378700223412,0.06523885538858767,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.0492849230291798,0.0570647227405756,0.0077797997113958,0.0056527375860306725,0.010930080372075593,0.07241606319947334,supported_relative_recovery_but_chance_not_excluded,0.03069091912310469,0.02171529873046345,0.04382988448904825,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,baseline,coral_after_regionwise_zscore,pr_auc,0.3027735748414686,0.0492849230291798,0.0574490602641839,0.2534886518122888,0.008164137235004101,0.2453245145772847,0.0322071113504905,0.024308356497912367,0.04214613507852308,0.9677928886495095,0.9578538649214768,0.9756916435020877,0.00630399482090975,0.010471695931605763,0.050802043748571134,0.06546626096548659,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.0492849230291798,0.0574490602641839,0.008164137235004101,0.00630399482090975,0.010471695931605763,0.07241606319947334,supported_relative_recovery_but_chance_not_excluded,0.0322071113504905,0.024308356497912367,0.04214613507852308,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,thermal,regionwise_zscore,roc_auc,0.9178110845861024,0.3258336344280276,0.4770999741918833,0.5919774501580748,0.15126633976385573,0.44071111039421906,0.2555271990908831,0.21922725376467944,0.2873618646114547,0.7444728009091168,0.7126381353885454,0.7807727462353206,0.12953192366733193,0.1712249593999499,0.4506650532294769,0.5018363136676169,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.3258336344280276,0.4770999741918833,0.15126633976385573,0.12953192366733193,0.1712249593999499,0.5,supported_relative_recovery_but_chance_not_excluded,0.2555271990908831,0.21922725376467944,0.2873618646114547,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,thermal,coral_after_regionwise_zscore,roc_auc,0.9178110845861024,0.3258336344280276,0.5105400025808117,0.5919774501580748,0.18470636815278407,0.4072710820052907,0.31201588523931484,0.276081217637665,0.3442190065452141,0.6879841147606852,0.6557809934547859,0.723918782362335,0.16106034418070078,0.20530058099680693,0.48395276465032017,0.5342108088326657,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.3258336344280276,0.5105400025808117,0.18470636815278407,0.16106034418070078,0.20530058099680693,0.5,supported_relative_recovery_but_chance_not_excluded,0.31201588523931484,0.276081217637665,0.3442190065452141,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,thermal,regionwise_zscore,pr_auc,0.4978078062944499,0.0487581216869248,0.0666674192031275,0.4490496846075251,0.017909297516202703,0.43114038709132235,0.0398826636118354,0.030000546845453367,0.05183120960935483,0.9601173363881645,0.9481687903906453,0.9699994531545466,0.013619826485677238,0.023116139604260417,0.05843519870884246,0.07613532017820462,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.0487581216869248,0.0666674192031275,0.017909297516202703,0.013619826485677238,0.023116139604260417,0.07241606319947334,supported_relative_recovery_but_chance_not_excluded,0.0398826636118354,0.030000546845453367,0.05183120960935483,False
manavgat_2021,bejis_2022,manavgat_2021_to_bejis_2022,thermal,coral_after_regionwise_zscore,pr_auc,0.4978078062944499,0.0487581216869248,0.0695807189177977,0.4490496846075251,0.020822597230872895,0.42822708737665216,0.04637036378072974,0.03722929478987029,0.05837095841552569,0.9536296362192702,0.9416290415844742,0.9627707052101298,0.016612962098049674,0.025963011893301472,0.06121738084311041,0.0790826121143335,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022,0.0487581216869248,0.0695807189177977,0.020822597230872895,0.016612962098049674,0.025963011893301472,0.07241606319947334,supported_relative_recovery_but_chance_not_excluded,0.04637036378072974,0.03722929478987029,0.05837095841552569,False
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,baseline,regionwise_zscore,roc_auc,0.7589523122760988,0.5938705229951085,0.5309580570923652,0.16508178928099038,-0.06291246590274324,0.22799425518373362,-0.38109876429591005,-0.623635006903631,-0.1597379110210852,1.38109876429591,1.1597379110210853,1.623635006903631,-0.09535428866702433,-0.02793206565755289,0.508960538064011,0.5550535179237919,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.5938705229951085,0.5309580570923652,-0.06291246590274324,-0.09535428866702433,-0.02793206565755289,0.5,negative_recovery,-0.38109876429591005,-0.623635006903631,-0.1597379110210852,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,baseline,coral_after_regionwise_zscore,roc_auc,0.7589523122760988,0.5938705229951085,0.5474027973556916,0.16508178928099038,-0.04646772563941681,0.2115495149204072,-0.28148305056424355,-0.5152657332795656,-0.0764582994127512,1.2814830505642436,1.0764582994127512,1.5152657332795656,-0.07965182381360793,-0.0134203488775866,0.52509649495089,0.5709134398431639,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.5938705229951085,0.5474027973556916,-0.04646772563941681,-0.07965182381360793,-0.0134203488775866,0.5,negative_recovery,-0.28148305056424355,-0.5152657332795656,-0.0764582994127512,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,baseline,regionwise_zscore,pr_auc,0.5159513545668625,0.3528525870102404,0.3075900669093374,0.16309876755662206,-0.045262520100903036,0.2083612876575251,-0.27751601547319793,-0.479212395224611,-0.09360113951569375,1.277516015473198,1.0936011395156937,1.4792123952246108,-0.07181541431427023,-0.016341823103710632,0.2845138285142154,0.3325772388295104,0.28651322865132284,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.3528525870102404,0.3075900669093374,-0.045262520100903036,-0.07181541431427023,-0.016341823103710632,0.28651322865132284,negative_recovery,-0.27751601547319793,-0.479212395224611,-0.09360113951569375,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,baseline,coral_after_regionwise_zscore,pr_auc,0.5159513545668625,0.3528525870102404,0.3300255751122564,0.16309876755662206,-0.02282701189798403,0.1859257794546061,-0.13995821206962406,-0.3411765912850126,0.040935235214797555,1.139958212069624,0.9590647647852024,1.3411765912850124,-0.050507558526089735,0.007032245820694878,0.3049703960684559,0.35769796368570544,0.28651322865132284,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.3528525870102404,0.3300255751122564,-0.02282701189798403,-0.050507558526089735,0.007032245820694878,0.28651322865132284,negative_recovery,-0.13995821206962406,-0.3411765912850126,0.040935235214797555,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,thermal,regionwise_zscore,roc_auc,0.9122372202621674,0.6125620551965896,0.5422100386488388,0.2996751650655778,-0.0703520165477508,0.3700271816133286,-0.23476091698274598,-0.3231607099591074,-0.14120735116449196,1.234760916982746,1.1412073511644918,1.3231607099591074,-0.093565115431925,-0.043749413634661394,0.5198656109154567,0.5645670415104483,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.6125620551965896,0.5422100386488388,-0.0703520165477508,-0.093565115431925,-0.043749413634661394,0.5,negative_recovery,-0.23476091698274598,-0.3231607099591074,-0.14120735116449196,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,thermal,coral_after_regionwise_zscore,roc_auc,0.9122372202621674,0.6125620551965896,0.539335536923719,0.2996751650655778,-0.07322651827287052,0.3729016833384483,-0.24435297551883017,-0.33368808456225146,-0.15445151703951454,1.2443529755188303,1.1544515170395147,1.3336880845622514,-0.09685915064267031,-0.047993471093476445,0.5177010989733599,0.5609611055337709,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.6125620551965896,0.539335536923719,-0.07322651827287052,-0.09685915064267031,-0.047993471093476445,0.5,negative_recovery,-0.24435297551883017,-0.33368808456225146,-0.15445151703951454,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,thermal,regionwise_zscore,pr_auc,0.8163670997686907,0.3426989575695243,0.3124834949186598,0.4736681421991664,-0.0302154626508645,0.5038836048500309,-0.0637903628278205,-0.1098946334188033,-0.013393976659369946,1.0637903628278205,1.0133939766593698,1.1098946334188033,-0.050922121928668414,-0.006327420245947022,0.28801663205571326,0.33816872840281986,0.28651322865132284,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.3426989575695243,0.3124834949186598,-0.0302154626508645,-0.050922121928668414,-0.006327420245947022,0.28651322865132284,negative_recovery,-0.0637903628278205,-0.1098946334188033,-0.013393976659369946,True
manavgat_2021,evia_2021_extended,manavgat_2021_to_evia_2021_extended,thermal,coral_after_regionwise_zscore,pr_auc,0.8163670997686907,0.3426989575695243,0.3239938001758473,0.4736681421991664,-0.018705157393677008,0.4923732995928434,-0.03949000518977678,-0.0869521319547385,0.01153295769633942,1.0394900051897769,0.9884670423036606,1.0869521319547384,-0.04036328711460799,0.00558945689071251,0.29912861083658965,0.3515347395806732,0.28651322865132284,False,True,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__evia_2021_extended,0.3426989575695243,0.3239938001758473,-0.018705157393677008,-0.04036328711460799,0.00558945689071251,0.28651322865132284,negative_recovery,-0.03949000518977678,-0.0869521319547385,0.01153295769633942,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,baseline,regionwise_zscore,roc_auc,0.7433200295403336,0.5079294316533509,0.4714366569919505,0.2353905978869827,-0.03649277466140044,0.27188337254838313,-0.15503072335506618,-0.23100866057366595,-0.08663727769684491,1.1550307233550663,1.086637277696845,1.2310086605736659,-0.053458278994658825,-0.020994769448136694,0.45347881789144895,0.4892235293169706,0.5,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__mugla_2021,0.5079294316533509,0.4714366569919505,-0.03649277466140044,-0.053458278994658825,-0.020994769448136694,0.5,negative_recovery,-0.15503072335506618,-0.23100866057366595,-0.08663727769684491,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,baseline,coral_after_regionwise_zscore,roc_auc,0.7433200295403336,0.5079294316533509,0.4856767761741509,0.2353905978869827,-0.022252655479200023,0.2576432533661827,-0.09453502254955874,-0.1689278344475196,-0.022935572240520147,1.0945350225495587,1.0229355722405202,1.1689278344475196,-0.03852051402982183,-0.005562190746592882,0.4679021117772,0.5038546010611735,0.5,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__mugla_2021,0.5079294316533509,0.4856767761741509,-0.022252655479200023,-0.03852051402982183,-0.005562190746592882,0.5,negative_recovery,-0.09453502254955874,-0.1689278344475196,-0.022935572240520147,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,baseline,regionwise_zscore,pr_auc,0.2249450861168977,0.0749055111757259,0.0651590389474668,0.15003957494117182,-0.009746472228259098,0.1597860471694309,-0.06495934310718048,-0.09972941509784143,-0.03680627209122845,1.0649593431071804,1.0368062720912286,1.0997294150978414,-0.014664487211953464,-0.005523101702917381,0.05983868445468133,0.0707236665705395,0.06975796788880902,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__mugla_2021,0.0749055111757259,0.0651590389474668,-0.009746472228259098,-0.014664487211953464,-0.005523101702917381,0.06975796788880902,negative_recovery,-0.06495934310718048,-0.09972941509784143,-0.03680627209122845,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,baseline,coral_after_regionwise_zscore,pr_auc,0.2249450861168977,0.0749055111757259,0.068475238985024,0.15003957494117182,-0.0064302721907018995,0.1564698471318737,-0.042857174137044235,-0.07347077115836556,-0.015199155337904122,1.042857174137044,1.015199155337904,1.0734707711583655,-0.0107883418549115,-0.0021818593684754975,0.06276143811958443,0.07444497274692095,0.06975796788880902,False,False,negative_recovery,interpretable,2.220446049250313e-16,1000,0,1000,manavgat_2021__mugla_2021,0.0749055111757259,0.068475238985024,-0.0064302721907018995,-0.0107883418549115,-0.0021818593684754975,0.06975796788880902,negative_recovery,-0.042857174137044235,-0.07347077115836556,-0.015199155337904122,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,thermal,regionwise_zscore,roc_auc,0.8589830389802724,0.4701598710870077,0.4305043280209929,0.3888231678932647,-0.039655543066014765,0.4284787109592795,-0.10198863221262719,-0.15542057589036776,-0.054517198264099793,1.101988632212627,1.0545171982640997,1.1554205758903677,-0.05922147198572798,-0.021403184228365443,0.410934937284168,0.4494361095670697,0.5,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__mugla_2021,0.4701598710870077,0.4305043280209929,-0.039655543066014765,-0.05922147198572798,-0.021403184228365443,0.5,negative_recovery,-0.10198863221262719,-0.15542057589036776,-0.054517198264099793,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,thermal,coral_after_regionwise_zscore,roc_auc,0.8589830389802724,0.4701598710870077,0.4429622459524184,0.3888231678932647,-0.027197625134589287,0.416020793027854,-0.06994857143403366,-0.1176632901217061,-0.025686112685988503,1.0699485714340335,1.0256861126859886,1.117663290121706,-0.044880754524265175,-0.010352563455572112,0.42262972858098685,0.4614536793317533,0.5,False,False,negative_recovery,interpretable,1.1102230246251565e-16,1000,0,1000,manavgat_2021__mugla_2021,0.4701598710870077,0.4429622459524184,-0.027197625134589287,-0.044880754524265175,-0.010352563455572112,0.5,negative_recovery,-0.06994857143403366,-0.1176632901217061,-0.025686112685988503,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,thermal,regionwise_zscore,pr_auc,0.4467473901441791,0.0626464704650159,0.0610343471113958,0.38410091967916316,-0.0016121233536200985,0.3857130430327833,-0.004197134844057895,-0.013690305050865109,0.005258191182737995,1.0041971348440581,0.994741808817262,1.0136903050508652,-0.0052139575024663,0.0020304307530648025,0.05568098731559772,0.06670059558367608,0.06975796788880902,False,False,negative_recovery,interpretable,2.220446049250313e-16,1000,0,1000,manavgat_2021__mugla_2021,0.0626464704650159,0.0610343471113958,-0.0016121233536200985,-0.0052139575024663,0.0020304307530648025,0.06975796788880902,negative_recovery,-0.004197134844057895,-0.013690305050865109,0.005258191182737995,True
manavgat_2021,mugla_2021,manavgat_2021_to_mugla_2021,thermal,coral_after_regionwise_zscore,pr_auc,0.4467473901441791,0.0626464704650159,0.0637275561671595,0.38410091967916316,0.0010810857021436027,0.38301983397701955,0.0028145876428690305,-0.0060960659372235725,0.012153586166416264,0.997185412357131,0.9878464138335838,1.0060960659372236,-0.002285160469931172,0.004593713749408783,0.05808939437103916,0.06958419946610113,0.06975796788880902,False,False,recovery_effect_uncertain,interpretable,0.0,1000,0,1000,manavgat_2021__mugla_2021,0.0626464704650159,0.0637275561671595,0.0010810857021436027,-0.002285160469931172,0.004593713749408783,0.06975796788880902,recovery_effect_uncertain,0.0028145876428690305,-0.0060960659372235725,0.012153586166416264,False
mugla_2021,bejis_2022,mugla_2021_to_bejis_2022,baseline,regionwise_zscore,roc_auc,0.8616776566230079,0.4507383379572875,0.573885605522937,0.41093931866572037,0.12314726756564948,0.2877920511000709,0.2996726328488025,0.2225992115072593,0.36135181480981704,0.7003273671511975,0.638648185190183,0.7774007884927407,0.08916966127282683,0.15539397159419607,0.5460276410544633,0.5993454157941586,0.5,True,True,supported_recovery_above_chance,interpretable,0.0,1000,0,1000,mugla_2021__bejis_2022,0.4507383379572875,0.573885605522937,0.12314726756564948,0.08916966127282683,0.15539397159419607,0.5,supported_recovery_above_chance,0.2996726328488025,0.2225992115072593,0.36135181480981704,False
mugla_2021,bejis_2022,mugla_2021_to_bejis_2022,baseline,coral_after_regionwise_zscore,roc_auc,0.8616776566230079,0.4507383379572875,0.6087499838699271,0.41093931866572037,0.15801164591263955,0.2529276727530808,0.38451333015708467,0.313665473646631,0.4443897183413016,0.6154866698429153,0.5556102816586985,0.686334526353369,0.12475241434251956,0.18942213852417158,0.5811961217370522,0.6318741920473697,0.5,True,True,supported_recovery_above_chance,interpretable,0.0,1000,0,1000,mugla_2021__bejis_2022,0.4507383379572875,0.6087499838699271,0.15801164591263955,0.12475241434251956,0.18942213852417158,0.5,supported_recovery_above_chance,0.38451333015708467,0.313665473646631,0.4443897183413016,False
mugla_2021,bejis_2022,mugla_2021_to_bejis_2022,baseline,regionwise_zscore,pr_auc,0.3027735748414686,0.0641658658878618,0.0852407424254424,0.2386077089536068,0.021074876537580597,0.21753283241602622,0.08832437405313777,0.05257880993838888,0.12365705736168532,0.9116756259468622,0.8763429426383146,0.9474211900616112,0.012349970739148076,0.02959094510928136,0.07429035104465181,0.09728905992715318,0.07241606319947334,True,True,supported_recovery_above_chance,interpretable,0.0,1000,0,1000,mugla_2021__bejis_2022,0.0641658658878618,0.0852407424254424,0.021074876537580597,0.012349970739148076,0.02959094510928136,0.07241606319947334,supported_recovery_above_chance,0.08832437405313777,0.05257880993838888,0.12365705736168532,False
